product_id,product_name,top_category,leaf_category,discounted_price,actual_price,discount_percentage,discount_amount,avg_rating_catalog,rating_count_catalog,embedded_user_count,embedded_review_count,review_content_length,est_gmv_proxy
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen,WaterPurifierAccessories,600.0,600.0,0.0,0.0,4.1,10907.0,8,8,384,6544200.0
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen,InductionCooktop,3229.0,5295.0,0.39,2066.0,4.2,39724.0,8,8,5741,128268796.0
B00EYW1U68,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),Computers&Accessories,Repeaters&Extenders,1599.0,3599.0,0.56,2000.0,4.2,16182.0,8,8,2513,25875018.0
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",Home&Kitchen,DryIrons,499.0,625.0,0.2,126.0,4.2,5355.0,8,8,272,2672145.0
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers&Accessories,USBCables,299.0,699.0,0.57,400.0,4.1,2957.0,8,8,492,884143.0
B00GG59HU2,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",Electronics,HDMICables,467.0,599.0,0.22,132.0,4.4,44054.0,8,8,199,20573218.0
B00GGGOYEK,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,Computers&Accessories,USBCables,259.0,699.0,0.63,440.0,3.8,2399.0,8,8,364,621341.0
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories,USBCables,299.0,699.0,0.57,400.0,3.9,1454.0,8,8,591,434746.0
B00GHL8VP2,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",Home&Kitchen,ElectricHeaters,3487.77,4990.0,0.3,1502.23,4.1,1127.0,8,8,723,3930716.79
B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories,EthernetCables,238.0,699.0,0.66,461.0,4.4,8372.0,8,8,239,1992536.0
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),Home&Kitchen,HeatConvectors,2199.0,2990.0,0.26,791.0,3.8,1558.0,8,8,7563,3426042.0
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen,WaterCartridges,1130.0,1130.0,0.0,0.0,4.2,13250.0,8,8,149,14972500.0
B00H47GVGY,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",Home&Kitchen,ElectricHeaters,1199.0,1695.0,0.29,496.0,3.6,13300.0,8,8,342,15946700.0
B00HVXS7WC,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",Home&Kitchen,MixerGrinders,1999.0,3210.0,0.38,1211.0,4.2,41349.0,8,8,326,82656651.0
B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home&Kitchen,ImmersionRods,610.0,825.0,0.26,215.0,4.1,13165.0,8,8,714,8030650.0
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",OfficeProducts,CompositionNotebooks,561.0,720.0,0.22,159.0,4.4,3182.0,8,8,557,1785102.0
B00J5DYCCA,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),Home&Kitchen,ExhaustFans,1399.0,1890.0,0.26,491.0,4.0,8031.0,8,8,388,11235369.0
B00JBNZPFM,"Karcher WD3 EU Wet and Dry Vacuum Cleaner, 1000 Watts Powerful Suction, 17 L Capacity, Blower Function, Easy Filter Removal for Home and Garden Cleaning  (Yellow/Black)",Home&Kitchen,Wet-DryVacuums,6199.0,10999.0,0.44,4800.0,4.2,10429.0,8,8,1038,64649371.0
B00K32PEW4,"Casio MJ-120D 150 Steps Check and Correct Desktop Calculator with Tax Keys, Black",OfficeProducts,Financial&Business,535.0,535.0,0.0,0.0,4.4,4426.0,8,8,235,2367910.0
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,MixerGrinders,6120.0,8478.0,0.28,2358.0,4.6,6550.0,8,8,782,40086000.0
B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan (White),Home&Kitchen,ExhaustFans,1999.0,2360.0,0.15,361.0,4.2,7801.0,8,8,319,15594199.0
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home&Kitchen,Paints,310.0,310.0,0.0,0.0,4.5,5882.0,8,8,249,1823420.0
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),Home&Kitchen,RoomHeaters,2499.0,5000.0,0.5,2501.0,3.8,1889.0,8,8,1151,4720611.0
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Computers&Accessories,Repeaters&Extenders,1889.0,5499.0,0.66,3610.0,4.2,49551.0,8,8,1439,93601839.0
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",OfficeProducts,CompositionNotebooks,125.0,180.0,0.31,55.0,4.4,8053.0,8,8,544,1006625.0
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",OfficeProducts,CompositionNotebooks,252.0,315.0,0.2,63.0,4.5,3785.0,8,8,1375,953820.0
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,RetractableBallpointPens,480.0,600.0,0.2,120.0,4.3,5719.0,8,8,532,2745120.0
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",OfficeProducts,BottledInk,100.0,100.0,0.0,0.0,4.3,3095.0,8,8,451,309500.0
B00LM4X3XE,Parker Quink Ink Bottle (Black),OfficeProducts,BottledInk,90.0,100.0,0.1,10.0,4.3,3061.0,8,8,610,275490.0
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,RetractableBallpointPens,178.0,210.0,0.15,32.0,4.3,2450.0,8,8,497,436100.0
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen,WaterPurifierAccessories,825.0,825.0,0.0,0.0,4.0,3246.0,8,8,1987,2677950.0
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),Home&Kitchen,ElectricHeaters,1399.0,1549.0,0.1,150.0,3.9,2602.0,8,8,247,3640198.0
B00LVMTA2A,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,Electronics,GeneralPurposeBatteries&BatteryChargers,225.0,250.0,0.1,25.0,4.4,26556.0,8,8,261,5975100.0
B00LXTFMRS,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",Home&Kitchen,Paints,191.0,225.0,0.15,34.0,4.4,7203.0,8,8,896,1375773.0
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,Home&Kitchen,PaintingMaterials,230.0,230.0,0.0,0.0,4.5,9427.0,8,8,693,2168210.0
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,OfficeProducts,FountainPens,225.0,225.0,0.0,0.0,4.1,4798.0,8,8,9745,1079550.0
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen,Paints,200.0,230.0,0.13,30.0,4.4,10170.0,8,8,335,2034000.0
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",OfficeProducts,WireboundNotebooks,137.0,160.0,0.14,23.0,4.4,6537.0,8,8,694,895569.0
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",OfficeProducts,WireboundNotebooks,157.0,160.0,0.02,3.0,4.5,8618.0,8,8,2112,1353026.0
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),OfficeProducts,StickBallpointPens,272.0,320.0,0.15,48.0,4.0,3686.0,8,8,623,1002592.0
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),Computers&Accessories,DustCovers,39.0,299.0,0.87,260.0,3.5,15233.0,8,8,595,594087.0
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers&Accessories,Keyboards,2595.0,3295.0,0.21,700.0,4.4,22618.0,8,8,3006,58693710.0
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,Notepads&MemoBooks,90.0,175.0,0.49,85.0,4.4,7429.0,8,8,306,668610.0
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen,Tape,130.0,165.0,0.21,35.0,3.9,14778.0,8,8,308,1921140.0
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,BatteryChargers,299.0,400.0,0.25,101.0,3.8,40895.0,8,8,1055,12227605.0
B00NFD0ETQ,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black",Computers&Accessories,GamingMice,1995.0,2895.0,0.31,900.0,4.6,10760.0,8,8,2093,21466200.0
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,209.0,695.0,0.7,486.0,4.5,107687.0,8,8,569,22506583.0
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,USBCables,199.0,750.0,0.73,551.0,4.5,74976.0,8,8,1254,14920224.0
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,299.0,485.0,0.38,186.0,4.3,10911.0,8,8,414,3262389.0
B00NH13Q8W,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",Computers&Accessories,USBCables,299.0,800.0,0.63,501.0,4.5,74977.0,8,8,1254,22418123.0
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen,InductionCooktop,2698.0,3945.0,0.32,1247.0,4.0,15034.0,8,8,747,40561732.0
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories,HardDiskBags,299.0,499.0,0.4,200.0,4.5,21010.0,8,8,722,6281990.0
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen,ElectricKettles,1043.0,1345.0,0.22,302.0,3.8,15592.0,8,8,1053,16262456.0
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),Home&Kitchen,FanHeaters,1464.0,1650.0,0.11,186.0,4.1,14120.0,8,8,783,20671680.0
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",Home&Kitchen,ExhaustFans,999.0,1490.0,0.33,491.0,4.1,12999.0,8,8,891,12986001.0
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories,USBCables,299.0,799.0,0.63,500.0,4.3,1902.0,8,8,192,568698.0
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home&Kitchen,ImmersionRods,510.0,640.0,0.2,130.0,4.1,7229.0,8,8,191,3686790.0
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,WireboundNotebooks,114.0,120.0,0.05,6.0,4.2,8938.0,8,8,965,1018932.0
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,CompositionNotebooks,67.0,75.0,0.11,8.0,4.1,1269.0,8,8,314,85023.0
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",OfficeProducts,WireboundNotebooks,157.0,160.0,0.02,3.0,4.5,4428.0,8,8,806,695196.0
B00PVT30YI,"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",Home&Kitchen,DripCoffeeMachines,292.0,499.0,0.41,207.0,4.1,4238.0,8,8,721,1237496.0
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics,Film,549.0,549.0,0.0,0.0,4.5,4875.0,8,8,400,2676375.0
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,RemoteControls,195.0,499.0,0.61,304.0,3.7,1383.0,8,8,289,269685.0
B00RGLI0ZS,"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",Computers&Accessories,USBCables,449.0,599.0,0.25,150.0,4.0,3231.0,8,8,1261,1450719.0
B00S2SEV7K,"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)",OfficeProducts,LiquidInkRollerballPens,90.0,100.0,0.1,10.0,4.1,6199.0,8,8,1761,557910.0
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen,Juicers,6499.0,8995.0,0.28,2496.0,4.3,2810.0,8,8,5507,18262190.0
B00SH18114,"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen,VacuumSealers,160.0,299.0,0.46,139.0,4.6,2781.0,8,8,746,444960.0
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,WaterCartridges,649.0,670.0,0.03,21.0,4.1,7786.0,8,8,385,5053114.0
B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",Home&Kitchen,DryIrons,499.0,940.0,0.47,441.0,4.1,3036.0,8,8,362,1514964.0
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)",Home&Kitchen,LintShavers,1490.0,1695.0,0.12,205.0,4.4,3543.0,8,8,598,5279070.0
B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),Home&Kitchen,ElectricKettles,2695.0,2695.0,0.0,0.0,4.4,2518.0,8,8,1551,6786010.0
B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,OfficeProducts,Notepads&MemoBooks,198.0,800.0,0.75,602.0,4.1,9344.0,8,8,740,1850112.0
B00URH5E34,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories,Lamps,39.0,39.0,0.0,0.0,3.6,13572.0,8,8,356,529308.0
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories,WirelessUSBAdapters,1099.0,1899.0,0.42,800.0,4.5,22420.0,8,8,1995,24639580.0
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",Home&Kitchen,CanisterVacuums,2799.0,3799.0,0.26,1000.0,3.9,32931.0,8,8,893,92173869.0
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,WoodenPencils,99.0,99.0,0.0,0.0,4.3,5036.0,8,8,261,498564.0
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,JuicerMixerGrinders,2699.0,5000.0,0.46,2301.0,4.0,26164.0,8,8,2057,70616636.0
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,Electronics,On-Ear,745.0,795.0,0.06,50.0,4.0,13797.0,8,8,3154,10278765.0
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen,InductionCooktop,2148.0,3645.0,0.41,1497.0,4.1,31388.0,8,8,639,67421424.0
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,HandBlenders,1695.0,1695.0,0.0,0.0,4.2,14290.0,8,8,455,24221550.0
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,DisposableBatteries,159.0,180.0,0.12,21.0,4.3,989.0,8,8,167,157251.0
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant – Black,Computers&Accessories,Keyboards,549.0,1799.0,0.69,1250.0,4.3,28829.0,8,8,645,15827121.0
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,WallChargers,99.0,171.0,0.42,72.0,4.5,11339.0,8,8,464,1122561.0
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,WirelessUSBAdapters,249.0,399.0,0.38,150.0,3.4,4642.0,8,8,3909,1155858.0
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,ImmersionRods,999.0,1075.0,0.07,76.0,4.1,9275.0,8,8,784,9265725.0
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,StandMixerAccessories,635.0,635.0,0.0,0.0,4.3,4570.0,8,8,282,2901950.0
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers&Accessories,Keyboard&MouseSets,1295.0,1795.0,0.28,500.0,4.1,25771.0,8,8,2625,33373445.0
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen,DigitalKitchenScales,1099.0,1899.0,0.42,800.0,4.3,15276.0,8,8,928,16788324.0
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,WirelessUSBAdapters,269.0,800.0,0.66,531.0,3.6,10134.0,8,8,502,2726046.0
B01486F4G6,Borosil Jumbo 1000-Watt Grill Sandwich Maker (Black),Home&Kitchen,SandwichMakers,2863.0,3690.0,0.22,827.0,4.3,6987.0,8,8,1457,20003781.0
B0148NPH9I,"Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey)",Computers&Accessories,Keyboards,2640.0,3195.0,0.17,555.0,4.5,16146.0,8,8,5945,42625440.0
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,InstantWaterHeaters,5365.0,7445.0,0.28,2080.0,3.9,3584.0,8,8,802,19228160.0
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,HDMICables,309.0,475.0,0.35,166.0,4.4,426973.0,8,8,901,131934657.0
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,HDMICables,309.0,1400.0,0.78,1091.0,4.4,426973.0,8,8,901,131934657.0
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics,DisposableBatteries,266.0,315.0,0.16,49.0,4.5,28030.0,8,8,331,7455980.0
B014SZPBM4,"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics,DisposableBatteries,380.0,400.0,0.05,20.0,4.4,2111.0,8,8,742,802180.0
B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",Home&Kitchen,WaffleMakers&Irons,1199.0,2400.0,0.5,1201.0,3.9,1202.0,8,8,1321,1441198.0
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,HDMICables,799.0,1700.0,0.53,901.0,4.1,28638.0,8,8,1051,22881762.0
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics,RechargeableBatteries,479.0,599.0,0.2,120.0,4.3,11687.0,8,8,1420,5598073.0
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers&Accessories,USBCables,849.0,999.0,0.15,150.0,4.1,6736.0,8,8,765,5718864.0
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",Computers&Accessories,USBCables,799.0,1749.0,0.54,950.0,4.1,5626.0,8,8,174,4495174.0
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),Electronics,HDMICables,185.0,499.0,0.63,314.0,4.2,25.0,7,7,166,4625.0
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,UninterruptedPowerSupplies,3299.0,4100.0,0.2,801.0,3.9,15783.0,8,8,10639,52068117.0
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,Routers,1799.0,2911.0,0.38,1112.0,4.3,20342.0,8,8,1479,36595258.0
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories,Stands,149.0,499.0,0.7,350.0,4.1,25607.0,8,8,282,3815443.0
B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",Home&Kitchen,HandMixers,1499.0,2199.0,0.32,700.0,4.4,6531.0,8,8,624,9789969.0
B0188KPKB2,"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen,MixerGrinders,3599.0,9455.0,0.62,5856.0,4.1,11828.0,8,8,350,42568972.0
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,StorageWaterHeaters,7349.0,10900.0,0.33,3551.0,4.2,11957.0,8,8,989,87871993.0
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,RotiMakers,1999.0,2999.0,0.33,1000.0,4.4,388.0,8,8,1422,775612.0
B01C8P29N0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",Home&Kitchen,DryIrons,625.0,1400.0,0.55,775.0,4.2,23316.0,8,8,767,14572500.0
B01C8P29T4,"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue",Home&Kitchen,DryIrons,599.0,785.0,0.24,186.0,4.2,24247.0,8,8,519,14523953.0
B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home&Kitchen,FanParts&Accessories,699.0,1690.0,0.59,991.0,4.1,3524.0,8,8,484,2463276.0
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,RCACables,489.0,1200.0,0.59,711.0,4.4,69538.0,8,8,520,34004082.0
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,HDMICables,229.0,595.0,0.62,366.0,4.3,12835.0,8,8,1632,2939215.0
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,Electronics,HDMICables,299.0,700.0,0.57,401.0,4.4,8714.0,8,8,1423,2605486.0
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,In-Ear,599.0,999.0,0.4,400.0,4.1,192590.0,8,8,1076,115361410.0
B01DF26V7A,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)",Electronics,In-Ear,599.0,1299.0,0.54,700.0,4.1,192589.0,8,8,1076,115360811.0
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,EthernetCables,287.0,499.0,0.42,212.0,4.4,8076.0,8,8,344,2317812.0
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics,DisposableBatteries,269.0,315.0,0.15,46.0,4.5,17810.0,8,8,549,4790890.0
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,Computers&Accessories,InkjetPrinters,3498.0,3875.0,0.1,377.0,3.4,12185.0,8,8,1191,42623130.0
